и 313 0.0 2.4955443375464483
в 242 0.3010299956639812 2.383815365980431
не 87 0.47712125471966244 1.9395192526186185
с 83 0.6020599913279624 1.919078092376074
что 73 0.6989700043360189 1.863322860120456
более 53 0.7781512503836436 1.724275869600789
как 51 0.8450980400142568 1.7075701760979363
на 50 0.9030899869919435 1.6989700043360187
все 46 0.9542425094393249 1.662757831681574
к 44 1.0 1.6434526764861874
- 43 1.0413926851582251 1.6334684555795864
для 43 1.0791812460476249 1.6334684555795864
они 43 1.1139433523068367 1.6334684555795864
против 42 1.146128035678238 1.6232492903979006
их 42 1.1760912590556813 1.6232492903979006
она 41 1.2041199826559248 1.6127838567197355
лишь 35 1.2304489213782739 1.5440680443502757
а 30 1.255272505103306 1.4771212547196624
его 29 1.2787536009528289 1.462397997898956
же 28 1.3010299956639813 1.4471580313422192
только 27 1.3222192947339193 1.4313637641589874
всех 26 1.3424226808222062 1.414973347970818
из 25 1.3617278360175928 1.3979400086720377
от 25 1.380211241711606 1.3979400086720377
т. 24 1.3979400086720377 1.380211241711606
чтобы 24 1.414973347970818 1.380211241711606
ее 24 1.4313637641589874 1.380211241711606
он 24 1.4471580313422192 1.380211241711606
между 23 1.462397997898956 1.3617278360175928
буржуазии 22 1.4771212547196624 1.3424226808222062
Но 21 1.4913616938342726 1.3222192947339193
В 21 1.505149978319906 1.3222192947339193
по 20 1.5185139398778875 1.3010299956639813
пролетариата 20 1.5314789170422551 1.3010299956639813
о 18 1.5440680443502757 1.255272505103306
уже 18 1.5563025007672873 1.255272505103306
которые 18 1.568201724066995 1.255272505103306
общества 18 1.5797835966168101 1.255272505103306
или 18 1.591064607026499 1.255272505103306
является 17 1.6020599913279623 1.2304489213782739
-- 16 1.6127838567197355 1.2041199826559248
до 16 1.6232492903979006 1.2041199826559248
но 16 1.6334684555795864 1.2041199826559248
производства 16 1.6434526764861874 1.2041199826559248
то 16 1.6532125137753437 1.2041199826559248
всего 16 1.662757831681574 1.2041199826559248
это 16 1.6720978579357175 1.2041199826559248
собственности 16 1.6812412373755872 1.2041199826559248
Они 16 1.6901960800285136 1.2041199826559248
во 15 1.6989700043360187 1.1760912590556813
промышленности 15 1.7075701760979363 1.1760912590556813
того, 15 1.7160033436347992 1.1760912590556813
этого 15 1.724275869600789 1.1760912590556813
так 14 1.7323937598229686 1.146128035678238
когда 14 1.7403626894942439 1.146128035678238
еще 14 1.7481880270062005 1.146128035678238
чем 14 1.7558748556724915 1.146128035678238
под 14 1.7634279935629373 1.146128035678238
отношений 14 1.7708520116421442 1.146128035678238
этих 14 1.7781512503836436 1.146128035678238
класса 14 1.7853298350107671 1.146128035678238
е. 13 1.792391689498254 1.1139433523068367
бы 13 1.7993405494535817 1.1139433523068367
мы 13 1.806179973983887 1.1139433523068367
об 13 1.8129133566428555 1.1139433523068367
своей 13 1.8195439355418688 1.1139433523068367
Она 13 1.8260748027008264 1.1139433523068367
социализм 13 1.8325089127062364 1.1139433523068367
тем 12 1.8388490907372552 1.0791812460476249
вместе 12 1.845098040014257 1.0791812460476249
свои 12 1.8512583487190752 1.0791812460476249
буржуазии, 12 1.8573324964312685 1.0791812460476249
у 11 1.863322860120456 1.0413926851582251
были 11 1.8692317197309762 1.0413926851582251
рабочего 11 1.8750612633917 1.0413926851582251
свое 11 1.8808135922807914 1.0413926851582251
Все 11 1.8864907251724818 1.0413926851582251
Буржуазия 11 1.8920946026904804 1.0413926851582251
условия 11 1.8976270912904414 1.0413926851582251
пролетариат 11 1.9030899869919435 1.0413926851582251
при 11 1.9084850188786497 1.0413926851582251
может 11 1.9138138523837167 1.0413926851582251
производственных 10 1.919078092376074 1.0
часть 10 1.9242792860618816 1.0
быть 10 1.9294189257142926 1.0
которая 10 1.9344984512435677 1.0
эти 10 1.9395192526186185 1.0
том, 10 1.9444826721501687 1.0
буржуазии. 10 1.9493900066449128 1.0
менее 10 1.954242509439325 1.0
жизни 10 1.9590413923210936 1.0
буржуазной 10 1.9637878273455553 1.0
своих 10 1.968482948553935 1.0
буржуазных 10 1.9731278535996986 1.0
путем 10 1.9777236052888478 1.0
руках 9 1.9822712330395684 0.9542425094393249
борьба 9 1.9867717342662448 0.9542425094393249
вы 9 1.9912260756924949 0.9542425094393249
рабочих 9 1.99563519459755 0.9542425094393249
за 9 2.0 0.9542425094393249
была 9 2.0043213737826426 0.9542425094393249
пролетариата, 9 2.0086001717619175 0.9542425094393249
самой 9 2.012837224705172 0.9542425094393249
класса. 9 2.0170333392987803 0.9542425094393249
того 9 2.0211892990699383 0.9542425094393249
